"payment_id","account_id","payment_date","payment_amount","payment_round"
871,64,2019-12-03,163533,29
872,64,2020-01-05,163533,30
873,64,2020-02-03,163533,31
874,64,2020-03-05,163533,32
875,64,2020-04-06,163533,33
876,64,2020-05-06,163533,34
877,64,2020-05-31,163533,35
878,64,2020-07-02,163533,36
879,64,2020-08-01,163533,37
880,64,2020-09-03,163533,38
881,64,2020-10-04,163533,39
882,64,2020-11-05,163533,40
883,64,2020-12-04,163533,41
884,64,2021-01-02,163533,42
885,64,2021-02-05,163533,43
886,64,2021-03-03,163533,44
887,65,2020-11-14,332115,1
888,65,2020-12-13,332115,2
889,65,2021-01-09,332115,3
890,65,2021-02-12,332115,4
891,65,2021-03-11,332115,5
892,65,2021-04-12,332115,6
893,65,2021-05-13,332115,7
894,65,2021-06-13,332115,8
895,66,2016-10-31,621169,1
896,66,2016-12-01,621169,2
897,66,2016-12-26,621169,3
898,66,2017-01-26,621169,4
899,66,2017-03-01,621169,5
900,66,2017-03-26,621169,6
901,66,2017-04-26,621169,7
902,66,2017-05-26,621169,8
903,66,2017-06-30,621169,9
904,66,2017-07-28,621169,10
905,66,2017-08-28,621169,11
906,66,2017-10-02,621169,12
907,66,2017-11-01,621169,13
908,66,2017-11-26,621169,14
909,66,2018-01-01,621169,15
910,66,2018-01-30,621169,16
911,66,2018-02-27,621169,17
912,66,2018-03-31,621169,18
913,66,2018-04-28,621169,19
914,66,2018-05-28,621169,20
915,66,2018-06-30,621169,21
916,67,2022-04-28,963677,1
917,67,2022-05-23,963677,2
918,67,2022-06-24,963677,3
919,67,2022-07-23,963677,4
920,67,2022-08-27,963677,5
921,67,2022-09-26,963677,6
922,67,2022-10-28,963677,7
923,67,2022-11-24,963677,8
924,67,2022-12-25,963677,9
925,67,2023-01-25,963677,10
926,67,2023-02-26,963677,11
927,67,2023-03-24,963677,12
928,67,2023-04-23,963677,13
929,67,2023-05-23,963677,14
930,67,2023-06-27,963677,15
931,67,2023-07-27,963677,16
932,67,2023-08-23,963677,17
933,67,2023-09-25,963677,18
934,67,2023-10-28,963677,19
935,67,2023-11-25,963677,20
936,67,2023-12-27,963677,21
937,67,2024-01-26,963677,22
938,67,2024-02-23,963677,23
939,67,2024-03-27,963677,24
940,67,2024-04-27,963677,25
941,67,2024-05-28,963677,26
942,67,2024-06-23,963677,27
943,67,2024-07-28,963677,28
944,67,2024-08-23,963677,29
945,67,2024-09-28,963677,30
946,67,2024-10-25,963677,31
947,67,2024-11-26,963677,32
948,67,2024-12-26,963677,33
949,67,2025-01-23,963677,34
950,67,2025-02-24,963677,35
951,67,2025-03-29,963677,36
952,67,2025-04-27,963677,37
953,67,2025-05-27,963677,38
954,67,2025-06-23,963677,39
955,67,2025-07-28,963677,40
956,67,2025-08-24,963677,41
957,68,2022-05-21,300000,1
958,68,2022-06-16,300000,2
959,68,2022-07-16,300000,3
960,68,2022-08-22,300000,4
961,68,2022-09-19,300000,5
962,68,2022-10-18,300000,6
963,68,2022-11-19,300000,7
964,68,2022-12-21,300000,8
965,68,2023-01-18,300000,9
966,68,2023-02-20,300000,10
967,68,2023-03-17,300000,11
968,68,2023-04-20,300000,12
969,68,2023-05-21,300000,13
970,68,2023-06-18,300000,14
971,68,2023-07-21,300000,15
972,68,2023-08-17,300000,16
973,68,2023-09-16,300000,17
974,68,2023-10-16,300000,18
975,68,2023-11-21,300000,19
976,68,2023-12-19,300000,20
977,68,2024-01-18,300000,21
978,68,2024-02-18,300000,22
979,68,2024-03-16,300000,23
980,68,2024-04-22,300000,24
981,68,2024-05-20,300000,25
982,68,2024-06-22,300000,26
983,68,2024-07-17,300000,27
984,68,2024-08-20,300000,28
985,68,2024-09-20,300000,29
986,68,2024-10-21,300000,30
987,68,2024-11-16,300000,31
988,69,2024-12-01,113520,1
989,69,2024-12-29,113520,2
990,69,2025-02-01,113520,3
991,69,2025-02-27,113520,4
992,69,2025-03-31,113520,5
993,69,2025-05-04,113520,6
994,69,2025-05-29,113520,7
995,69,2025-07-04,113520,8
996,69,2025-07-30,113520,9
997,69,2025-09-04,113520,10
998,69,2025-10-02,113520,11
999,69,2025-10-29,113520,12
1000,69,2025-11-29,113520,13
1001,69,2025-12-30,113520,14
1002,69,2026-01-31,113520,15
1003,69,2026-02-28,113520,16
1004,69,2026-04-02,113520,17
1005,69,2026-04-29,113520,18
1006,69,2026-05-19,113520,19
1007,69,2026-05-19,113520,20
1008,70,2022-05-19,300000,1
1009,70,2022-06-20,300000,2
1010,70,2022-07-16,300000,3
1011,70,2022-08-20,300000,4
1012,70,2022-09-17,300000,5
1013,70,2022-10-22,300000,6
1014,70,2022-11-19,300000,7
1015,70,2022-12-17,300000,8
1016,70,2023-01-20,300000,9
1017,70,2023-02-16,300000,10
1018,70,2023-03-18,300000,11
1019,70,2023-04-21,300000,12
1020,70,2023-05-22,300000,13
1021,70,2023-06-21,300000,14
1022,70,2023-07-20,300000,15
1023,70,2023-08-22,300000,16
1024,70,2023-09-22,300000,17
1025,70,2023-10-16,300000,18
1026,70,2023-11-22,300000,19
1027,70,2023-12-19,300000,20
1028,70,2024-01-17,300000,21
1029,70,2024-02-17,300000,22
1030,70,2024-03-17,300000,23
1031,70,2024-04-19,300000,24
1032,70,2024-05-21,300000,25
1033,70,2024-06-16,300000,26
1034,70,2024-07-22,300000,27
1035,70,2024-08-19,300000,28
1036,70,2024-09-17,300000,29
1037,70,2024-10-20,300000,30
1038,70,2024-11-18,300000,31
1039,70,2024-12-22,300000,32
1040,70,2025-01-19,300000,33
1041,71,2024-11-18,131059,1
1042,72,2026-01-10,300000,1
1043,73,2023-05-19,300000,1
1044,73,2023-06-18,300000,2
1045,73,2023-07-16,300000,3
1046,73,2023-08-21,300000,4
1047,74,2023-11-12,300000,1
1048,74,2023-12-09,300000,2
1049,74,2024-01-08,300000,3
1050,74,2024-02-10,300000,4
1051,74,2024-03-09,300000,5
1052,74,2024-04-11,300000,6
1053,74,2024-05-13,300000,7
1054,74,2024-06-07,300000,8
1055,74,2024-07-11,300000,9
1056,74,2024-08-12,300000,10
1057,74,2024-09-08,300000,11
1058,74,2024-10-12,300000,12
1059,74,2024-11-10,300000,13
1060,74,2024-12-10,300000,14
1061,74,2025-01-08,300000,15
1062,74,2025-02-09,300000,16
1063,74,2025-03-09,300000,17
1064,74,2025-04-10,300000,18
1065,74,2025-05-10,300000,19
1066,74,2025-06-13,300000,20
1067,74,2025-07-07,300000,21
1068,74,2025-08-13,300000,22
1069,74,2025-09-13,300000,23
1070,74,2025-10-09,300000,24
1071,75,2023-05-22,299938,1
1072,75,2023-06-16,299938,2
1073,75,2023-07-22,299938,3
1074,75,2023-08-16,299938,4
1075,75,2023-09-21,299938,5
1076,75,2023-10-19,299938,6
1077,76,2016-09-28,357007,1
1078,76,2016-10-26,357007,2
1079,76,2016-11-29,357007,3
1080,76,2016-12-30,357007,4
1081,76,2017-01-25,357007,5
1082,76,2017-02-28,357007,6
1083,76,2017-03-31,357007,7
1084,76,2017-04-25,357007,8
1085,76,2017-05-29,357007,9
1086,76,2017-06-28,357007,10
1087,76,2017-07-29,357007,11
1088,76,2017-08-27,357007,12
1089,76,2017-09-28,357007,13
1090,76,2017-10-27,357007,14
1091,76,2017-11-25,357007,15
1092,76,2017-12-25,357007,16
1093,76,2018-01-28,357007,17
1094,76,2018-02-28,357007,18
1095,76,2018-03-30,357007,19
1096,76,2018-04-29,357007,20
1097,76,2018-05-30,357007,21
1098,76,2018-06-29,357007,22
1099,77,2025-06-06,252902,1
1100,77,2025-07-06,252902,2
1101,77,2025-08-06,252902,3
1102,77,2025-09-06,252902,4
1103,77,2025-10-05,252902,5
1104,77,2025-11-03,252902,6
1105,78,2016-09-12,49288639,1
1106,79,2021-07-08,40402200,1
1107,80,2019-04-14,25598778,1
1108,81,2017-12-06,6423786,1
1109,82,2025-09-21,35698976,1
1110,83,2019-07-01,51352645,1
1111,84,2018-08-01,4340360,1
1112,85,2024-05-12,34215375,1
1113,86,2016-10-16,48159383,1
1114,87,2023-11-17,28885406,1
1115,88,2018-07-17,33113397,1
1116,89,2024-02-23,44485763,1
1117,90,2022-03-05,116535,1
1118,90,2022-04-05,116535,2
1119,90,2022-05-02,116535,3
1120,90,2022-06-04,116535,4
1121,90,2022-07-05,116535,5
1122,90,2022-08-03,116535,6
1123,90,2022-09-07,116535,7
1124,90,2022-10-06,116535,8
1125,90,2022-11-04,116535,9
1126,90,2022-12-02,116535,10
1127,90,2023-01-04,116535,11
1128,90,2023-02-01,116535,12
1129,90,2023-03-01,116535,13
1130,90,2023-04-05,116535,14
1131,90,2023-05-05,116535,15
1132,90,2023-06-03,116535,16
1133,90,2023-07-07,116535,17
1134,90,2023-08-06,116535,18
1135,90,2023-09-04,116535,19
1136,90,2023-10-01,116535,20
1137,90,2023-11-05,116535,21
1138,90,2023-12-06,116535,22
1139,90,2024-01-04,116535,23
1140,90,2024-02-05,116535,24
1141,90,2024-03-05,116535,25
1142,90,2024-04-01,116535,26
1143,90,2024-05-01,116535,27
1144,90,2024-06-05,116535,28
1145,90,2024-07-02,116535,29
1146,90,2024-08-05,116535,30
1147,91,2019-03-12,300000,1
1148,91,2019-04-09,300000,2
1149,91,2019-05-06,300000,3
1150,91,2019-06-10,300000,4
1151,91,2019-07-07,300000,5
1152,91,2019-08-10,300000,6
1153,91,2019-09-11,300000,7
1154,91,2019-10-08,300000,8
1155,91,2019-11-08,300000,9
1156,91,2019-12-08,300000,10
1157,91,2020-01-10,300000,11
1158,91,2020-02-09,300000,12
1159,91,2020-03-07,300000,13
1160,91,2020-04-08,300000,14
1161,91,2020-05-11,300000,15
1162,91,2020-06-11,300000,16
1163,91,2020-07-08,300000,17
1164,91,2020-08-08,300000,18
1165,91,2020-09-07,300000,19
1166,91,2020-10-08,300000,20
1167,91,2020-11-07,300000,21
1168,91,2020-12-11,300000,22
1169,91,2021-01-08,300000,23
1170,91,2021-02-10,300000,24
1171,91,2021-03-12,300000,25
1172,91,2021-04-10,300000,26
1173,91,2021-05-11,300000,27
1174,91,2021-06-07,300000,28
1175,91,2021-07-10,300000,29
1176,92,2017-10-05,300000,1
1177,92,2017-11-06,300000,2
1178,92,2017-12-08,300000,3
1179,92,2018-01-05,300000,4
1180,92,2018-02-06,300000,5
1181,92,2018-03-02,300000,6
1182,92,2018-04-02,300000,7
1183,92,2018-05-08,300000,8
1184,92,2018-06-05,300000,9
1185,92,2018-07-04,300000,10
1186,92,2018-08-06,300000,11
1187,92,2018-09-03,300000,12
1188,92,2018-10-05,300000,13
1189,92,2018-11-03,300000,14
1190,92,2018-12-05,300000,15
1191,92,2019-01-04,300000,16
1192,92,2019-02-04,300000,17
1193,92,2019-03-08,300000,18
1194,92,2019-04-08,300000,19
1195,92,2019-05-04,300000,20
1196,92,2019-06-07,300000,21
1197,92,2019-07-04,300000,22
1198,92,2019-08-02,300000,23
1199,92,2019-09-02,300000,24
1200,92,2019-10-07,300000,25
1201,92,2019-11-06,300000,26
1202,92,2019-12-03,300000,27
1203,92,2020-01-05,300000,28
1204,92,2020-02-05,300000,29
1205,92,2020-03-07,300000,30
1206,93,2017-10-27,169902,1
1207,93,2017-11-25,169902,2
1208,93,2017-12-29,169902,3
1209,93,2018-01-24,169902,4
1210,93,2018-02-25,169902,5
1211,93,2018-03-26,169902,6
1212,93,2018-04-28,169902,7
1213,93,2018-05-30,169902,8
1214,93,2018-06-28,169902,9
1215,93,2018-07-27,169902,10
1216,93,2018-08-28,169902,11
1217,93,2018-09-24,169902,12
1218,93,2018-10-28,169902,13
1219,93,2018-11-27,169902,14
1220,93,2018-12-29,169902,15
1221,93,2019-01-26,169902,16
1222,93,2019-03-02,169902,17
1223,93,2019-03-26,169902,18
1224,93,2019-04-28,169902,19
1225,93,2019-05-25,169902,20
1226,93,2019-06-26,169902,21
1227,93,2019-07-29,169902,22
1228,93,2019-08-28,169902,23
1229,93,2019-09-30,169902,24
1230,93,2019-10-27,169902,25
1231,93,2019-11-29,169902,26
1232,94,2018-12-06,200000,1
1233,94,2019-01-04,200000,2
1234,94,2019-02-08,200000,3
1235,94,2019-03-04,200000,4
1236,94,2019-04-04,200000,5
1237,94,2019-05-03,200000,6
1238,94,2019-06-03,200000,7
1239,94,2019-07-06,200000,8
1240,94,2019-08-04,200000,9
1241,94,2019-09-03,200000,10
1242,94,2019-10-02,200000,11
1243,94,2019-11-06,200000,12
1244,94,2019-12-07,200000,13
1245,94,2020-01-08,200000,14
1246,94,2020-02-05,200000,15
1247,94,2020-03-06,200000,16
1248,94,2020-04-05,200000,17
1249,94,2020-05-04,200000,18
1250,94,2020-06-08,200000,19
1251,94,2020-07-05,200000,20
1252,94,2020-08-04,200000,21
1253,94,2020-09-02,200000,22
1254,94,2020-10-05,200000,23
1255,94,2020-11-08,200000,24
1256,94,2020-12-06,200000,25
1257,94,2021-01-04,200000,26
1258,94,2021-02-06,200000,27
1259,94,2021-03-08,200000,28
1260,94,2021-04-03,200000,29
1261,94,2021-05-04,200000,30
1262,94,2021-06-05,200000,31
1263,94,2021-07-04,200000,32
1264,94,2021-08-06,200000,33
1265,94,2021-09-02,200000,34
1266,95,2021-05-19,300000,1
1267,96,2021-05-21,300000,1
1268,96,2021-06-18,300000,2
1269,96,2021-07-22,300000,3
1270,96,2021-08-19,300000,4
1271,96,2021-09-20,300000,5
1272,96,2021-10-16,300000,6
1273,96,2021-11-19,300000,7
1274,96,2021-12-16,300000,8
1275,96,2022-01-21,300000,9
1276,96,2022-02-17,300000,10
1277,96,2022-03-19,300000,11
1278,96,2022-04-21,300000,12
1279,96,2022-05-16,300000,13
1280,96,2022-06-18,300000,14
1281,97,2024-02-03,863248,1
1282,97,2024-03-03,863248,2
1283,97,2024-04-03,863248,3
1284,97,2024-05-05,863248,4
1285,97,2024-06-06,863248,5
1286,97,2024-07-06,863248,6
1287,97,2024-08-01,863248,7
1288,97,2024-09-03,863248,8
1289,97,2024-10-05,863248,9
1290,97,2024-11-02,863248,10
1291,97,2024-11-30,863248,11
1292,97,2025-01-05,863248,12
1293,97,2025-02-06,863248,13
1294,97,2025-03-06,863248,14
1295,97,2025-04-02,863248,15
1296,97,2025-05-02,863248,16
1297,97,2025-05-31,863248,17
1298,97,2025-07-02,863248,18
1299,97,2025-08-01,863248,19
1300,97,2025-08-31,863248,20
1301,97,2025-10-02,863248,21
1302,97,2025-11-04,863248,22
1303,97,2025-12-05,863248,23
1304,97,2026-01-02,863248,24
1305,97,2026-02-01,863248,25
1306,97,2026-03-03,863248,26
1307,98,2021-07-13,300000,1
1308,98,2021-08-16,300000,2
1309,99,2023-07-23,215084,1
1310,99,2023-08-22,215084,2
1311,99,2023-09-21,215084,3
1312,99,2023-10-23,215084,4
1313,99,2023-11-23,215084,5
1314,99,2023-12-18,215084,6
1315,99,2024-01-22,215084,7
1316,99,2024-02-21,215084,8
1317,99,2024-03-22,215084,9
1318,99,2024-04-19,215084,10
1319,100,2018-01-30,300000,1
1320,100,2018-02-25,300000,2
1321,100,2018-03-27,300000,3
1322,100,2018-04-27,300000,4
1323,100,2018-05-29,300000,5
1324,100,2018-07-03,300000,6
1325,100,2018-08-01,300000,7
1326,100,2018-08-29,300000,8
1327,100,2018-09-29,300000,9
1328,100,2018-10-31,300000,10
1329,101,2025-11-27,300000,1
1330,101,2025-12-24,300000,2
1331,101,2026-01-27,300000,3
1332,101,2026-02-25,300000,4
1333,101,2026-03-23,300000,5
1334,101,2026-04-27,300000,6
1335,101,2026-05-19,300000,7
1336,102,2025-01-13,4991852,1
1337,103,2025-05-18,22711838,1
1338,104,2025-05-18,6438359,1
1339,105,2025-05-18,27749043,1
1340,106,2023-05-21,38909,1
1341,106,2023-06-17,38909,2
1342,106,2023-07-17,38909,3
1343,106,2023-08-21,38909,4
1344,106,2023-09-20,38909,5
1345,106,2023-10-19,38909,6
1346,106,2023-11-17,38909,7
1347,106,2023-12-16,38909,8
1348,106,2024-01-18,38909,9
1349,106,2024-02-21,38909,10
1350,106,2024-03-16,38909,11
1351,107,2020-08-07,185437,1
1352,107,2020-09-07,185437,2
1353,107,2020-10-06,185437,3
1354,107,2020-11-03,185437,4
1355,107,2020-12-09,185437,5
1356,107,2021-01-03,185437,6
1357,107,2021-02-06,185437,7
1358,107,2021-03-05,185437,8
1359,107,2021-04-04,185437,9
1360,107,2021-05-09,185437,10
1361,107,2021-06-09,185437,11
1362,107,2021-07-03,185437,12
1363,107,2021-08-04,185437,13
1364,107,2021-09-08,185437,14
1365,107,2021-10-08,185437,15
1366,107,2021-11-06,185437,16
1367,107,2021-12-08,185437,17
1368,107,2022-01-09,185437,18
1369,107,2022-02-08,185437,19
1370,107,2022-03-05,185437,20
1371,107,2022-04-05,185437,21
1372,107,2022-05-05,185437,22
1373,107,2022-06-08,185437,23
1374,107,2022-07-06,185437,24
1375,107,2022-08-07,185437,25
1376,107,2022-09-07,185437,26
1377,107,2022-10-04,185437,27
1378,107,2022-11-07,185437,28
1379,107,2022-12-07,185437,29
1380,107,2023-01-05,185437,30
1381,107,2023-02-05,185437,31
1382,107,2023-03-08,185437,32
1383,107,2023-04-04,185437,33
1384,108,2025-01-23,300000,1
1385,108,2025-02-22,300000,2
1386,108,2025-03-21,300000,3
1387,108,2025-04-21,300000,4
1388,108,2025-05-20,300000,5
1389,108,2025-06-26,300000,6
1390,108,2025-07-25,300000,7
1391,108,2025-08-26,300000,8
1392,108,2025-09-22,300000,9
1393,108,2025-10-20,300000,10
1394,108,2025-11-23,300000,11
1395,108,2025-12-20,300000,12
1396,108,2026-01-24,300000,13
1397,108,2026-02-20,300000,14
1398,108,2026-03-26,300000,15
1399,109,2022-04-24,300000,1
1400,109,2022-05-21,300000,2
1401,109,2022-06-26,300000,3
1402,109,2022-07-27,300000,4
1403,109,2022-08-21,300000,5
1404,109,2022-09-27,300000,6
1405,109,2022-10-27,300000,7
1406,109,2022-11-26,300000,8
1407,109,2022-12-22,300000,9
1408,109,2023-01-22,300000,10
1409,109,2023-02-24,300000,11
1410,109,2023-03-26,300000,12
1411,109,2023-04-24,300000,13
1412,109,2023-05-24,300000,14
1413,109,2023-06-22,300000,15
1414,109,2023-07-26,300000,16
1415,109,2023-08-22,300000,17
1416,109,2023-09-24,300000,18
1417,109,2023-10-26,300000,19
1418,109,2023-11-24,300000,20
1419,109,2023-12-25,300000,21
1420,109,2024-01-27,300000,22
1421,109,2024-02-26,300000,23
1422,109,2024-03-26,300000,24
1423,109,2024-04-27,300000,25
1424,109,2024-05-24,300000,26
1425,109,2024-06-25,300000,27
1426,109,2024-07-23,300000,28
1427,109,2024-08-27,300000,29
1428,109,2024-09-22,300000,30
1429,109,2024-10-24,300000,31
1430,110,2021-04-18,300000,1
1431,110,2021-05-21,300000,2
1432,110,2021-06-16,300000,3
1433,110,2021-07-16,300000,4
1434,110,2021-08-18,300000,5
1435,110,2021-09-20,300000,6
1436,110,2021-10-18,300000,7
1437,110,2021-11-16,300000,8
1438,110,2021-12-16,300000,9
1439,110,2022-01-16,300000,10
1440,110,2022-02-19,300000,11
1441,110,2022-03-21,300000,12
1442,110,2022-04-21,300000,13
1443,110,2022-05-18,300000,14
1444,110,2022-06-16,300000,15
1445,110,2022-07-21,300000,16
1446,110,2022-08-17,300000,17
1447,110,2022-09-21,300000,18
1448,110,2022-10-20,300000,19
1449,110,2022-11-20,300000,20
1450,110,2022-12-21,300000,21
1451,110,2023-01-17,300000,22
1452,110,2023-02-20,300000,23
1453,110,2023-03-19,300000,24
1454,110,2023-04-21,300000,25
1455,110,2023-05-19,300000,26
1456,110,2023-06-21,300000,27
1457,110,2023-07-15,300000,28
1458,110,2023-08-15,300000,29
1459,110,2023-09-15,300000,30
1460,110,2023-10-20,300000,31
1461,110,2023-11-19,300000,32
1462,110,2023-12-19,300000,33
1463,110,2024-01-19,300000,34
1464,110,2024-02-17,300000,35
1465,110,2024-03-19,300000,36
1466,111,2018-03-26,300000,1
1467,111,2018-04-25,300000,2
1468,111,2018-05-22,300000,3
1469,111,2018-06-26,300000,4
1470,111,2018-07-25,300000,5
1471,111,2018-08-24,300000,6
1472,111,2018-09-22,300000,7
1473,111,2018-10-22,300000,8
1474,111,2018-11-24,300000,9
1475,111,2018-12-24,300000,10
1476,111,2019-01-22,300000,11
1477,112,2022-07-03,283417,1
1478,112,2022-08-01,283417,2
1479,112,2022-09-06,283417,3
1480,112,2022-10-02,283417,4
1481,112,2022-10-31,283417,5
1482,112,2022-12-03,283417,6
1483,112,2022-12-31,283417,7
1484,112,2023-02-06,283417,8
1485,112,2023-02-28,283417,9
1486,112,2023-04-06,283417,10
1487,112,2023-04-30,283417,11
1488,112,2023-06-01,283417,12
1489,112,2023-07-04,283417,13
1490,112,2023-08-01,283417,14
1491,112,2023-09-01,283417,15
1492,112,2023-10-05,283417,16
1493,112,2023-11-05,283417,17
1494,112,2023-11-30,283417,18
1495,112,2024-01-06,283417,19
1496,112,2024-02-01,283417,20
1497,112,2024-02-29,283417,21
1498,113,2024-05-18,39730746,1
1499,114,2024-05-18,5356955,1
1500,115,2025-01-16,300000,1
1501,115,2025-02-12,300000,2
1502,115,2025-03-13,300000,3
1503,115,2025-04-18,300000,4
1504,115,2025-05-13,300000,5
1505,115,2025-06-16,300000,6
1506,115,2025-07-12,300000,7
1507,115,2025-08-15,300000,8
1508,115,2025-09-14,300000,9
1509,115,2025-10-12,300000,10
1510,115,2025-11-18,300000,11
1511,115,2025-12-13,300000,12
1512,116,2025-07-08,300000,1
1513,116,2025-08-08,300000,2
1514,116,2025-09-08,300000,3
1515,116,2025-10-08,300000,4
1516,116,2025-11-06,300000,5
1517,116,2025-12-11,300000,6
1518,116,2026-01-07,300000,7
1519,116,2026-02-09,300000,8
1520,116,2026-03-07,300000,9
1521,116,2026-04-05,300000,10
1522,116,2026-05-10,300000,11
1523,117,2017-09-10,11568108,1
1524,118,2026-03-07,14160008,1
1525,119,2024-05-18,659348,1
1526,119,2024-06-17,659348,2
1527,119,2024-07-17,659348,3
1528,119,2024-08-18,659348,4
1529,119,2024-09-19,659348,5
1530,119,2024-10-16,659348,6
1531,119,2024-11-15,659348,7
1532,119,2024-12-19,659348,8
1533,119,2025-01-20,659348,9
1534,119,2025-02-21,659348,10
1535,119,2025-03-18,659348,11
1536,119,2025-04-15,659348,12
1537,119,2025-05-17,659348,13
1538,119,2025-06-21,659348,14
1539,119,2025-07-16,659348,15
1540,119,2025-08-20,659348,16
1541,119,2025-09-17,659348,17
1542,119,2025-10-18,659348,18
1543,119,2025-11-15,659348,19
1544,119,2025-12-18,659348,20
1545,119,2026-01-21,659348,21
1546,119,2026-02-15,659348,22
1547,120,2024-05-21,987483,1
1548,120,2024-06-19,987483,2
1549,120,2024-07-19,987483,3
1550,120,2024-08-17,987483,4
1551,120,2024-09-19,987483,5
1552,120,2024-10-19,987483,6
1553,120,2024-11-15,987483,7
1554,120,2024-12-18,987483,8
1555,120,2025-01-17,987483,9
1556,120,2025-02-15,987483,10
1557,120,2025-03-18,987483,11
1558,120,2025-04-21,987483,12
1559,120,2025-05-15,987483,13
1560,120,2025-06-20,987483,14
1561,120,2025-07-15,987483,15
1562,121,2025-05-18,948086,1
1563,121,2025-06-19,948086,2
1564,121,2025-07-19,948086,3
1565,121,2025-08-18,948086,4
1566,121,2025-09-21,948086,5
1567,121,2025-10-16,948086,6
1568,121,2025-11-15,948086,7
1569,121,2025-12-15,948086,8
1570,121,2026-01-20,948086,9
1571,121,2026-02-17,948086,10
1572,121,2026-03-20,948086,11
1573,121,2026-04-20,948086,12
1574,121,2026-05-15,948086,13
1575,122,2023-08-03,732090,1
1576,122,2023-09-03,732090,2
1577,122,2023-09-30,732090,3
1578,122,2023-11-04,732090,4
1579,122,2023-12-04,732090,5
1580,122,2023-12-31,732090,6
1581,123,2019-12-25,6464067,1
1582,124,2025-05-18,681275,1
1583,124,2025-06-21,681275,2
1584,125,2025-05-19,206095,1
1585,125,2025-06-21,206095,2
1586,125,2025-07-19,206095,3
1587,125,2025-08-19,206095,4
1588,126,2025-07-01,3241698,1
1589,127,2021-11-11,300000,1
1590,127,2021-12-11,300000,2
1591,127,2022-01-13,300000,3
1592,127,2022-02-09,300000,4
1593,127,2022-03-10,300000,5
1594,127,2022-04-08,300000,6
1595,127,2022-05-10,300000,7
1596,127,2022-06-14,300000,8
1597,127,2022-07-13,300000,9
1598,127,2022-08-08,300000,10
1599,127,2022-09-11,300000,11
1600,127,2022-10-13,300000,12
1601,127,2022-11-11,300000,13
1602,127,2022-12-12,300000,14
1603,127,2023-01-10,300000,15
1604,127,2023-02-08,300000,16
1605,127,2023-03-11,300000,17
1606,127,2023-04-09,300000,18
1607,127,2023-05-11,300000,19
1608,127,2023-06-09,300000,20
